url_length,hostname_length,count.,count-digits,count-,count@,count%,subdomain_count,suspicious_tld,use_of_ip,has_https,path_length,fd_length,path_depth,query_param_count,tld_in_path,double_extension,has_fragment,short_url,phish_keyword,target,url
47,23,3,0,0,0,0,0,0,0,1,16,2,2,0,0,0,0,0,0,0,https://www.bmonesbittburns.com/IA/ALESCOMM.asp
76,21,3,3,0,0,0,0,0,0,1,47,9,3,0,0,0,0,0,0,0,https://www.usabasketball.com/seniormen/archive/3additions_02mwc_roster.html
124,12,2,3,7,0,0,0,0,0,1,98,6,5,0,0,0,0,0,0,0,https://www.bing.com/videos/watch/video/newsconference-assemblyman-anthony-portantino-d-la-canada-flintridge/1d2nlj7mm?from=
77,25,3,9,4,0,0,1,0,0,1,44,8,3,0,0,0,0,0,0,0,https://www.montreal.backpage.com/BodyRubs/sexy-sundays-with-nikki-25/2081867
87,28,4,2,0,0,0,1,0,0,1,29,9,2,2,0,0,0,0,0,0,https://www.labocarriere.uniprix.com/Carrieres/CarriereListe2.php?TypePoste=4&Langue=EN
60,30,3,1,1,0,0,1,0,0,1,22,4,2,0,0,0,0,0,0,0,https://www.popconfidential.zap2it.com/news/leslie-charleson
43,14,2,8,0,0,0,0,0,0,1,8,7,1,1,0,0,0,0,0,0,https://www.google.com/finance?cid=11785253
32,17,2,0,0,0,0,0,0,0,1,7,5,1,0,0,0,0,0,0,0,https://www.pomerleau.org/cindy/
39,14,3,0,0,0,0,0,0,0,1,17,5,2,0,0,0,0,0,0,0,https://www.ofearna.us/books/asaro.html
39,19,2,0,0,0,0,0,0,0,1,12,11,1,0,0,0,0,0,0,0,https://www.thefullwiki.org/CCH_Pounder
48,13,2,0,0,0,0,0,0,0,1,27,4,3,0,0,0,0,0,0,0,https://www.spoke.com/info/pwEBMB/ScottSchaffner
58,14,2,4,5,0,0,0,0,0,1,36,8,2,0,0,0,0,0,0,0,https://www.chacha.com/question/what-band-is-andre-3000-in
48,25,3,0,0,0,0,0,0,0,1,15,14,1,0,0,0,0,0,0,0,https://www.soulgazersundries.com/genealogy.html
60,26,3,0,1,0,0,0,0,0,1,26,3,2,0,0,0,0,0,0,0,https://www.politicalgraveyard.com/bio/hartmann-harvell.html
101,19,2,8,10,0,0,0,0,0,1,74,5,4,0,0,0,0,0,0,0,https://www.quotesdaddy.com/quote/135969/bubba-tyer/with-george-allen-and-jack-pardee-wed-have-15-two
65,18,3,0,0,0,0,0,0,0,1,39,14,2,0,0,0,0,0,0,0,https://www.oaklandice.com/public_skating/PublicSkating_Index.asp
37,21,2,0,1,0,0,0,0,0,1,8,2,2,0,0,0,0,0,0,0,https://www.cirque-eloize.com/en/home
65,20,4,0,0,0,0,0,0,0,1,37,11,2,0,0,0,0,0,0,0,https://www.monologues.co.uk/More_Albert/Alberts_Last_Holiday.htm
109,16,2,7,8,0,0,0,0,0,1,69,4,5,0,0,0,0,0,0,0,https://www.kusports.com/news/2011/oct/13/ku-mens-basketball-shares-top-spot-preseason-big-1/?mens_basketball
62,14,2,4,0,0,4,0,0,0,1,40,5,2,0,0,0,0,0,0,0,https://www.enotes.com/topic/Marie_Th%C3%A9r%C3%A8se_of_France
67,31,3,0,1,0,0,1,0,0,1,28,6,3,0,0,0,0,0,0,0,https://www.articles.tutorialonline.biz/portal/language-fr/search_E
25,16,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,https://www.nicodimo.com/
48,33,2,3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,https://www.laketravishighschoolchoir.org/?p=673
41,17,2,3,0,0,0,0,0,0,1,16,1,2,0,0,0,0,0,0,0,https://www.123people.com/s/remy+emmanuel
53,15,2,1,0,0,0,0,0,0,1,30,7,2,0,0,0,0,0,0,0,https://www.icelebz.com/celebs9/christina_broccolini/
56,27,4,1,2,0,0,1,0,0,1,21,20,1,0,0,0,0,0,0,0,https://www.indiana.n2genealogy.com/in-county-adams.html
79,15,3,1,0,0,0,0,0,0,1,56,5,2,0,0,0,0,0,0,0,https://www.mp3raid.com/music/kabhi_khamosh_baithoge_kabhi_kuch_gungunaoge.html
51,20,3,0,0,0,0,1,0,0,1,23,4,2,0,0,0,0,0,0,0,https://www.en.wikipedia.org/wiki/Black_diamond_bay
56,22,3,10,1,0,0,1,0,0,1,9,8,1,1,0,0,0,0,0,0,https://www.en-gb.facebook.com/facebook?v=app_2309869772
35,13,3,2,0,0,0,0,0,0,1,14,13,1,0,0,0,0,0,0,0,https://www.dorto.com/97Mirage.html
57,15,3,4,1,0,0,1,0,0,1,34,3,6,0,0,0,0,0,0,0,https://www.espn.go.com/nfl/player/_/id/1889/jerame-tuman
66,16,3,11,0,0,1,0,0,0,1,42,6,2,0,0,0,0,0,0,0,https://www.zoominfo.com/people/de%20Grandpr̩_Jean_344774593.aspx
61,19,3,0,0,0,0,0,0,0,1,34,14,2,0,0,0,0,0,0,0,https://www.ipangasinan.com/bulletinresult/asinganresult.html
60,20,3,6,4,0,0,1,0,0,1,32,31,1,0,0,0,0,0,0,0,https://www.travel.yahoo.com/p-hotel-474418-oakland_hotels-i
38,12,2,0,2,0,0,0,0,0,1,18,16,1,0,0,0,0,0,0,0,https://www.ehow.com/hook-up-antennas/
62,14,2,8,3,0,0,0,0,0,1,40,3,3,0,0,0,0,0,0,0,https://www.scribd.com/doc/25079738/Ivan-Hoffman-Site-Articles
32,14,2,0,1,0,0,0,0,0,1,10,9,1,0,0,0,0,0,0,0,https://www.mylife.com/amy-allen
39,23,3,3,0,0,0,1,0,0,1,8,6,1,0,0,0,0,0,0,0,https://www.cegt201.bradley.edu/msdnaa/
63,17,3,7,0,0,0,0,0,0,1,38,6,3,0,0,0,0,0,1,0,https://www.goodreads.com/author/quotes/1357577.Fran_oise_Sagan
34,25,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,https://www.stingraygraphix.co.za/
52,17,3,2,0,0,0,0,0,0,1,27,2,3,0,0,0,0,0,0,0,https://www.angelfire.com/nd/ramdinchacha/DEC00.html
116,14,2,5,0,0,0,0,0,0,1,94,8,5,0,0,0,0,0,0,0,https://www.zimbio.com/pictures/HpMyoqdwZKe/17th+Annual+Inspirational+Country+Music+Awards/Z96QGOak3Sj/Sean+McNamara
37,14,2,0,0,0,0,0,0,0,1,15,14,1,0,0,0,0,0,0,0,https://www.spokeo.com/Edward+Goodman
37,14,2,0,0,0,0,0,0,0,1,15,14,1,0,0,0,0,0,0,0,https://www.spokeo.com/Harold+Gregory
42,19,4,2,0,0,0,1,0,0,1,15,1,3,0,0,0,0,0,0,0,https://www.ideas.repec.org/e/c/pri41.html
43,14,2,7,2,0,0,0,0,0,1,21,9,2,0,0,0,0,0,0,0,https://www.mylife.com/zip-codes/b3-207373/
41,13,3,4,0,0,0,0,0,0,1,20,9,2,0,0,0,0,0,0,0,https://www.eforu.com/birthdays/1886.html
27,18,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,https://www.tamemymind.com/
75,32,5,13,0,0,0,2,0,0,1,12,11,1,2,0,0,0,0,0,0,https://www.tarltonguides.law.utexas.edu/content.php?pid=122659&sid=1061179
22,13,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,https://www.gross.org/
59,16,2,15,1,0,0,0,0,0,1,35,5,3,0,0,0,0,0,0,0,https://www.facebook.com/pages/Efrim-Menuck/104144572956696
91,16,2,7,0,0,0,0,0,0,1,67,5,3,0,0,0,0,0,0,0,https://www.metacafe.com/watch/6934299/allen_nomad_hunting_fanny_pack_review_by_mudd_creek/
164,19,2,6,3,0,0,0,0,0,1,137,8,2,0,0,0,0,0,0,0,https://www.alacrastore.com/research/fitch-ratings-Credit_Analysis_Indiana_Michigan_Power_Co_A_Subsidiary_of_American_Electric_Power_Company_Inc-435468_report_frame
21,12,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,https://www.clark.is/
43,15,2,2,0,0,0,0,0,0,1,6,5,1,1,0,0,0,0,0,0,https://www.youtube.com/watch?v=MG8zmkaZjj0
82,20,3,4,0,0,0,0,0,0,1,54,16,2,0,0,0,0,0,0,0,https://www.idealcrystal.com/crystal_products/0293_faceted_bloodstone_bracelet.php
74,15,3,1,2,0,0,0,0,0,1,51,5,3,0,0,0,0,0,0,0,https://www.4shared.com/audio/HyCj-UuU/Too_hort_Mac_Dre_Ant_Banks_-_P.html
129,19,4,8,13,0,1,0,0,0,1,10,9,1,0,0,0,0,0,0,0,https://www.cinemaretro.com/index.php?/archives/2362-BFI-RELEASING-THE-CONTROVERSIAL-SALO%2C-OR-THE-120-DAYS-OF-SODOM-ON-DVD.html
43,15,2,2,1,0,0,0,0,0,1,6,5,1,1,0,0,0,0,0,0,https://www.youtube.com/watch?v=5FJwiX-Y8kM
48,21,3,0,1,0,0,1,0,0,1,19,12,2,0,0,0,0,0,0,0,https://www.b-linked.bbyo.org/get_involved/prep/
128,23,3,17,9,0,0,1,0,0,1,97,10,3,0,0,0,0,0,0,0,https://www.articles.sfgate.com/2008-10-21/entertainment/17137373_1_format-high-definition-radio-receivers-san-francisco-station
59,16,2,15,1,0,0,0,0,0,1,35,6,3,0,0,0,0,0,0,0,https://www.facebook.com/people/Derek-James/100000463230439
42,20,3,0,0,0,0,1,0,0,1,14,13,1,0,0,0,0,0,0,0,https://www.es.goldenmap.com/Elliott_Gould
53,20,2,5,1,0,0,0,0,0,1,25,5,3,0,0,0,0,0,0,0,https://www.moviesplanet.com/names/30989/meaghan-rath
59,16,3,0,0,0,0,0,0,0,1,35,6,3,0,0,0,0,0,0,0,https://www.geometry.net/detail/scientists/leger_emile.html
37,12,2,7,0,0,0,0,0,0,1,17,5,2,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0216322/
82,22,4,7,4,0,0,1,0,0,1,52,4,4,0,0,0,0,0,0,0,https://www.uchasa.typepad.com/blog/2011/11/descended-like-vultures-mp3-music.html
35,26,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,https://www.photoblue.yolasite.com/
55,17,3,0,0,0,0,1,0,0,1,30,4,2,0,0,0,0,0,0,0,https://www.rap.wikia.com/wiki/List_of_Canadian_rappers
46,37,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,https://www.europeanamericansocceracademy.com/
47,15,3,9,0,0,0,0,0,0,1,24,23,1,0,0,0,0,0,0,0,https://www.lead411.com/Frank_Waldo_411881.html
32,23,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,https://www.spokanesuperads.com/
59,15,2,9,0,0,0,0,0,0,1,36,20,3,0,0,0,0,0,0,0,https://www.myspace.com/jimmyherringofficial/blog/509104424
91,33,4,6,5,0,0,1,0,0,1,50,4,3,0,0,0,0,0,0,0,https://www.monkeytricksinsa.blogspot.com/2008/08/willem-ratte-legend-his-struggle-for.html
62,20,3,4,1,0,0,0,0,0,1,25,5,2,1,0,0,0,0,0,0,https://www.whatifsports.com/mlb-l/profile_player.asp?pid=1008
45,16,2,0,0,0,0,0,0,0,1,21,3,4,0,0,0,0,0,0,0,https://www.linkedin.com/pub/dir/rory/calhoun
31,22,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,https://www.lilyhex.tumblr.com/
76,18,3,0,0,0,0,0,0,0,1,50,6,4,0,0,0,0,0,0,0,https://www.lyricsmode.com/lyrics/t/third_eye_blind/hows_it_going_to_be.html
83,20,3,10,7,0,0,0,0,0,1,55,5,3,0,0,0,0,0,0,0,https://www.india-forums.com/event/3201/139392-shankar-ehsaan-loy-at-iifa-rocks.htm
39,15,3,0,1,0,0,0,0,0,1,16,15,1,0,0,0,0,0,0,0,https://www.buddytv.com/kat-foster.aspx
52,23,3,0,0,0,0,1,0,0,1,21,4,2,0,0,0,0,0,0,0,https://www.icehockey.wikia.com/wiki/Patrick_Flatley
79,26,3,5,1,0,0,0,0,0,1,45,9,4,0,0,0,0,0,0,0,https://www.annuaire-celebrite.com/celebrite/14616/phillips/autumn_phillips.php
27,19,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.searchtuner.com
48,22,3,0,0,0,0,0,0,0,1,18,1,2,0,0,0,0,0,0,0,https://www.economicexpert.com/a/US:Open:Cup.htm
44,26,3,0,0,0,0,1,0,0,1,10,8,1,0,0,0,0,0,0,0,https://www.ameliaweb.intelisys.ca/Starlink/
58,22,2,0,1,0,0,0,0,0,1,28,4,3,0,0,0,0,0,0,0,https://www.wrestlingtruth.com/news/category/chris-benoit/
50,15,2,1,3,0,0,0,0,0,1,27,5,2,0,0,0,0,0,0,0,https://www.answers.com/topic/revenge-kiss-album-1
117,12,2,17,17,0,0,0,0,0,1,97,3,3,0,0,0,0,0,0,0,https://www.ebay.com/itm/DANSKO-MADIGAN-SLIP-ON-CABRIO-LEATHER-CLOG-LOAFERS-EU-37-US-6-1-2-BROWN-EUC-NR-/180741002267
26,17,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,https://www.piitindia.com/
95,28,3,12,9,0,0,1,0,0,1,59,4,4,0,0,0,0,0,0,0,https://www.bravenewtv.wordpress.com/2010/08/07/world-music-now-on-montreals-new-ckin-106-3-fm/
59,20,3,0,0,0,0,1,0,0,1,31,4,2,0,0,0,0,0,0,0,https://www.en.wikipedia.org/wiki/Limited_Slip_Differential
114,22,5,10,2,0,0,0,0,0,1,84,83,1,0,0,0,0,0,1,0,https://www.thefreelibrary.com/Kansas+City's+KSHB-TV+Launches+Free+Mobile+Traffic+Camera+Service+to...-a0177670312
63,35,3,1,0,0,0,0,0,0,1,10,9,1,1,0,0,0,0,0,0,https://www.donmillscivitanhockeyleague.com/index.php?p=custom1
63,11,5,7,0,0,0,0,0,0,1,44,3,4,0,0,0,0,0,0,0,https://www.awn.com/mag/issue5.08/5.08pages/robinsonlarkin.php3
49,12,2,0,0,0,0,0,0,0,1,29,9,4,0,0,0,0,0,0,0,https://www.pipl.com/directory/people/Tim/Belford
56,17,2,0,3,0,0,0,0,0,1,31,1,2,0,0,0,0,0,0,0,https://www.ezinemark.com/a/oakland-athletics-logo-font/
60,27,4,4,0,0,0,1,0,0,1,25,2,3,0,0,0,0,0,0,0,https://www.genealogie.umontreal.ca/en/listes/1503jodoin.htm
87,31,4,5,1,0,0,1,0,0,1,48,8,4,0,0,0,0,0,0,0,https://www.archrecord.construction.com/projects/portfolio/archives/0901cathedral-1.asp
44,22,2,0,0,0,0,0,0,0,1,14,8,2,0,0,0,0,0,0,0,https://www.lawclerkaddict.com/district/sdny
57,29,3,0,3,0,0,0,0,0,1,20,19,1,0,0,0,0,0,0,0,https://www.montreal-business-kit.com/verdun-borough.html
48,16,2,0,1,0,0,0,0,0,1,24,5,2,0,0,0,0,0,0,0,https://www.flixster.com/actor/abhishek-bachchan
135,34,3,9,12,0,0,1,0,0,1,93,10,3,0,0,0,0,0,0,0,https://www.articles.glendalenewspress.com/2011-11-08/news/tn-gnp-bob-hope-airport-numbers_1_passenger-numbers-bob-hope-airport-flights
31,22,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,https://www.obscura-design.com/
55,20,3,0,0,0,0,1,0,0,1,27,4,2,0,0,0,0,0,0,0,https://www.en.wikipedia.org/wiki/Hieroglyphics_(group)
31,10,2,0,0,0,0,0,0,0,1,13,12,1,0,0,0,0,0,0,0,https://www.wn.com/Russ_Jackson
47,17,3,4,0,0,0,0,0,0,1,22,4,2,0,0,0,0,0,0,0,https://www.impawards.com/2009/serious_man.html
80,33,4,5,2,0,0,1,0,0,1,39,5,6,0,0,0,0,0,0,0,https://www.familytreemaker.genealogy.com/users/o/a/t/Kathy-Oates/ODT7-0012.html
44,17,2,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,https://www.maxoutput.net/?tag=wayne-mazzoni
66,23,3,8,2,0,0,0,0,0,1,35,4,3,0,0,0,0,0,0,0,https://www.genealogytrails.com/tenn/maury/deaths1908-1912C-D.html
20,11,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,https://www.nkc.org/
52,16,2,0,0,0,0,0,0,0,1,28,27,1,0,0,0,0,0,0,0,https://www.facebook.com/TheCollegePreparatorySchool
123,16,2,32,7,0,0,0,0,0,1,99,7,3,0,0,0,0,0,0,0,https://www.btjunkie.org/torrent/Henri-Pachard-s-White-Women-1986-Classic-Porn/74274b20c7aa887969487e67e1f8daffe58823a7f8bb
75,20,2,7,6,0,0,0,0,0,1,47,5,2,0,0,0,0,0,0,0,https://www.tomshardware.com/forum/56434-45-error-message-list-index-bounds
46,20,3,0,0,0,0,1,0,0,1,18,4,2,0,0,0,0,0,0,0,https://www.en.wikipedia.org/wiki/Paul_Henning
42,17,3,0,0,0,0,0,0,0,1,17,5,2,0,0,0,0,0,0,0,https://www.verdundbc.com/pages/home_e.php
39,16,3,0,0,0,0,0,0,0,1,15,14,1,0,0,0,0,0,0,0,https://www.facebook.com/melina.soochan
66,18,4,14,3,0,0,1,0,0,1,40,11,2,0,0,0,0,0,0,0,https://www.connect.in.com/bree-walker/photos-318816-17903653.html
25,17,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.livescore.com
46,20,3,0,0,0,0,0,0,0,1,18,2,3,0,0,0,0,0,0,0,https://www.wunderground.com/US/WA/Zillah.html
73,12,3,7,4,0,0,0,0,0,1,53,52,1,0,0,0,0,0,0,0,https://www.ehow.com/how_6363410_write-report-united-states-congress.html
54,15,2,9,0,0,0,0,0,0,1,31,7,3,0,0,0,0,0,0,0,https://www.questia.com/library/encyclopedia/101278101
46,20,3,0,0,0,0,1,0,0,1,18,4,2,0,1,0,0,0,0,0,https://www.en.wikipedia.org/wiki/George_Dixon
68,24,3,4,0,0,0,0,0,0,1,23,6,2,1,0,0,0,0,0,0,https://www.localbandnetwork.com/Venues/venuedetail.cfm?VenueID=1237
36,16,3,5,0,0,0,0,0,0,1,12,5,2,0,0,0,0,0,0,0,https://www.youmix.co.uk/album/26712
37,28,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,https://www.philipsbpasettlement.com/
93,30,4,7,0,0,0,1,0,0,1,37,8,4,1,0,0,0,0,0,0,https://www.investing.businessweek.com/research/stocks/private/snapshot.asp?privcapId=2445973
37,16,2,3,0,0,0,0,0,0,1,13,12,1,0,0,0,0,0,0,0,https://www.facebook.com/KMFonseca813
42,16,2,0,0,0,0,0,0,0,1,18,3,4,0,0,0,0,0,0,0,https://www.linkedin.com/pub/dir/ben/alper
39,30,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,https://www.organicstills.blogspot.com/
45,17,3,0,2,0,0,0,0,0,1,20,4,2,0,0,0,0,0,0,0,https://www.city-data.com/city/Lima-Ohio.html
95,35,4,6,3,0,0,1,0,0,1,52,4,3,0,0,0,0,0,0,0,https://www.fsbulldogsfootball.blogspot.com/2007/09/fresno-state-texas-quarterbacksrunning.html
44,12,2,0,0,0,0,0,0,0,1,24,9,3,0,0,0,0,0,0,0,https://www.pipl.com/directory/name/Grimanis
35,26,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,https://www.independentginners.org/
47,20,3,0,0,0,0,1,0,0,1,19,4,2,0,0,0,0,0,0,0,https://www.en.wikipedia.org/wiki/Samuel_Morton
27,18,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,https://www.cookstreet.com/
37,20,3,3,0,0,0,0,1,0,1,9,8,1,0,0,0,0,0,0,0,https://www.girlwantsex.info/494.html
31,15,2,0,0,0,0,0,0,0,1,8,7,1,0,0,0,0,0,0,0,https://www.twitter.com/drakoff
41,10,2,0,1,0,0,0,0,0,1,23,6,2,0,0,0,0,0,0,0,https://www.tv.com/people/eileen-brennan/
54,16,2,9,1,0,0,0,0,0,1,30,6,3,0,0,0,0,0,0,0,https://www.facebook.com/people/Jeremy-Logan/502395363
28,19,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,https://www.groundtruth.com/
190,15,2,12,23,0,0,0,0,0,1,167,2,4,0,1,0,0,0,0,0,https://www.newswire.ca/en/story/406777/15th-international-economic-forum-of-the-americas-conference-of-montreal-june-8-to-11-hilton-bonaventure-hotel-in-montreal-the-agenda-wednesday-june-1
38,29,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,https://www.wolverhamptonmagazine.com/
54,26,4,1,0,0,0,1,0,0,1,20,8,2,0,0,0,0,0,0,0,https://www.genforum.genealogy.com/connolly/page7.html
33,24,3,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,https://www.video48.blogspot.com/
66,21,2,0,3,0,0,0,0,0,1,37,19,2,0,0,0,0,0,0,0,https://www.wikiworldbook.com/global-address-book/Daniel-Archibald
49,26,2,0,1,0,0,0,0,0,1,15,13,1,0,0,0,0,0,0,0,https://www.publicintelligence.net/sidney-harman/
84,14,2,10,5,0,0,0,0,0,1,62,34,3,0,0,0,0,0,0,0,https://www.amazon.com/Frank-Sinatra-Francis-Albert-Thing/product-reviews/6305459622
40,19,3,0,0,0,0,0,0,0,1,13,12,1,0,0,0,0,0,0,0,https://www.canadagoose.net/alb_curr.htm
40,19,3,0,1,0,0,1,0,0,1,13,11,1,0,0,0,0,0,0,0,https://www.music.yahoo.com/anne-savage/
28,19,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,https://www.hopesertoma.org/
110,21,3,8,2,0,1,1,0,0,1,20,3,4,1,0,0,0,0,0,0,https://www.letrs.indiana.edu/cgi/t/text/text-idx?c=wright2;cc=wright2;view=text;rgn=main;idno=Wright2-1568%3C
46,21,2,3,1,0,0,0,0,0,1,17,7,2,0,0,0,0,0,0,0,https://www.radiostations.com/station/981-kudl
53,17,2,0,0,0,0,0,0,0,1,28,10,3,0,0,0,0,0,0,0,https://www.godaycare.com/daycare_in/quebec/hampstead
40,11,2,0,1,0,0,0,0,0,1,21,7,2,0,0,0,0,0,0,0,https://www.nme.com/artists/joshua-third
68,10,3,19,4,0,0,0,0,0,1,50,3,4,0,0,0,0,0,0,0,https://www.ft.com/cms/s/2/f3b56c00-da0f-11e0-b199-00144feabdc0.html
68,16,3,2,1,0,0,0,0,0,1,44,6,4,0,0,0,0,0,0,0,https://www.bceagles.com/sports/m-footbl/mtt/challenger_kevin00.html
57,20,2,2,2,0,0,0,0,0,1,29,8,2,0,0,0,0,0,0,0,https://www.healthgrades.com/provider/bruce-pinker-27xmn/
55,16,2,12,1,0,0,0,0,0,1,31,5,3,0,0,0,0,0,0,0,https://www.facebook.com/pages/Oakland-Zoo/353030440227
45,13,2,4,0,0,0,0,0,0,1,24,4,3,0,0,0,0,0,0,0,https://www.spoke.com/info/pA073S2/SondraMaas
56,28,3,0,0,0,0,1,0,0,1,20,6,2,0,0,0,0,0,0,0,https://www.dictionary.reference.com/browse/Barnstormers
58,21,3,1,2,0,0,0,0,0,1,29,5,2,0,0,0,0,0,0,0,https://www.bonjourquebec.com/qc-en/sedeplacer-train0.html
59,12,2,3,2,0,0,0,0,0,1,39,12,2,0,0,0,0,0,0,0,https://www.evri.com/organization/vanguard-airlines-0x84ede
99,23,3,8,6,0,0,0,0,0,1,68,5,4,0,1,0,0,0,0,0,https://www.corporationwiki.com/Texas/Houston/morris-young-owens-company-of-texas-inc/30854993.aspx
36,27,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,https://www.damonmauke.blogspot.com/
56,23,4,7,0,0,0,1,0,0,1,15,14,1,1,0,0,0,0,0,0,https://www.forums.catholic.com/showthread.php?p=3955707
48,18,2,0,0,0,0,0,0,0,1,22,5,3,0,0,0,0,0,0,0,https://www.apartments.com/Texas/Dallas/Downtown
36,27,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,https://www.humanresources.slco.org/
62,25,3,0,6,0,0,0,0,0,1,29,28,1,0,0,0,0,0,0,0,https://www.usa-people-search.com/Find-Michael-L-Jones-AZ.aspx
35,14,2,5,0,0,0,0,0,0,1,13,5,2,0,0,0,0,0,0,0,https://www.ainews.com/story/10409/
47,12,2,0,2,0,0,0,0,0,1,27,3,2,0,0,0,0,0,0,0,https://www.yelp.com/biz/jacques-cabaret-boston
64,16,2,15,2,0,0,0,0,0,1,40,5,3,0,0,0,0,0,0,0,https://www.facebook.com/pages/Head-Royce-School/105491302817425
86,18,2,7,7,0,0,0,0,0,1,60,11,2,0,0,0,0,0,0,0,https://www.soundcloud.com/user3349461/snow-day-for-lhasa-esmerine-feat-patrick-watson
46,15,2,0,2,0,0,0,0,0,1,23,6,2,0,0,0,0,0,0,0,https://www.thefind.com/family/info-bobby-doll
55,22,3,2,0,0,0,0,0,0,1,25,7,3,0,0,0,0,0,0,0,https://www.angelicwarlord.com/reviews/n/narnia06a.html
60,17,2,0,4,0,0,0,0,0,1,35,30,2,0,0,0,0,0,0,0,https://www.aceticket.com/house-of-blues-boston-schedule/ma/
37,17,3,2,1,0,0,0,0,0,1,12,11,1,0,0,0,0,0,0,0,https://www.out-there.com/qc12bdl.htm
50,21,3,9,0,0,0,0,0,0,1,21,20,1,0,0,0,0,0,0,0,https://www.tennisinsight.com/matchid155314504.htm
241,20,2,8,37,0,0,0,0,0,1,213,4,5,0,0,0,0,0,0,0,https://www.realdanlyons.com/blog/2011/09/23/all-of-life-has-been-utterly-profoundly-changed-thanks-to-facebooks-new-changes-and-nothing-will-ever-be-the-same-and-all-i-can-do-is-sit-here-and-weep-at-the-beauty-and-magic-that-mark-zuckerber/
35,17,2,0,1,0,0,0,0,0,1,10,8,1,0,0,0,0,0,0,0,https://www.ontariopc.com/our-team/
85,20,3,23,4,0,0,0,0,0,1,57,4,5,0,0,0,0,0,0,0,https://www.newsobserver.com/2011/09/03/1458944/68th-venice-film-festival-090311.html
109,18,3,12,5,0,0,0,0,0,1,83,82,1,0,0,0,0,0,0,0,https://www.tripadvisor.ca/Attraction_Review-g155032-d556603-Reviews-Complexe_Desjardins-Montreal_Quebec.html
81,14,3,7,7,0,0,0,0,0,1,59,5,3,0,0,0,0,0,0,0,https://www.ctpost.com/local/article/James-Tate-allowed-to-go-to-prom-1379594.php
30,21,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,https://www.phildeanmusic.com/
52,24,4,0,0,0,0,1,0,0,1,20,6,2,0,0,0,0,0,0,0,https://www.users.usinternet.com/dfnels/lefebvre.htm
37,28,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,https://www.italianheritagemonth.com/
57,23,3,0,2,0,0,0,0,0,1,26,6,2,0,0,0,0,0,0,0,https://www.beachcalifornia.com/hotels/us-ca-burbank.html
62,22,2,0,3,0,0,0,0,0,1,32,5,2,0,1,0,0,0,0,0,https://www.electionsmeter.com/polls/communist-party-of-canada
76,21,3,9,3,0,0,0,0,0,1,47,5,7,0,0,0,0,0,0,0,https://www.familyorigins.com/users/s/t/g/Bob--Stgelais/FAMO1-0001/d1788.htm
66,17,2,7,1,0,0,0,0,0,1,41,3,5,0,0,0,0,0,0,0,https://www.cbssports.com/nba/draft/players/1333596/marshon-brooks
54,20,3,3,0,0,0,1,0,0,1,26,4,2,0,0,0,0,0,0,0,https://www.en.wikipedia.org/wiki/HMCS_Trillium_(K172)
62,20,3,4,0,0,0,0,0,0,1,34,9,4,0,0,0,0,0,0,0,https://www.haitixchange.com/index.php/forums/viewthread/7066/
83,33,4,5,2,0,0,1,0,0,1,42,5,6,0,0,0,0,0,0,0,https://www.familytreemaker.genealogy.com/users/h/o/u/Michael-Houde/GENE1-0011.html
36,15,2,0,0,0,0,0,0,0,1,13,11,1,0,0,0,0,0,0,0,https://www.reunion.com/ericmurdock/
